mp,mp.1,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max.1,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,gmsc_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,team,total,home,index_opp,mp_opp,mp_opp.1,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,gmsc_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp.1,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,gmsc_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,team_opp,total_opp,home_opp,seasons,date,won
240.0,240.0,42.0,89.0,0.472,11.0,31.0,0.355,12.0,16.0,0.75,7.0,31.0,38.0,30.0,10.0,2.0,14.0,24.0,107.0,,,0.557,0.534,0.348,0.18,16.7,79.5,46.9,71.4,10.1,4.2,12.7,100.0,107.8,116.8,,,9.0,17.0,1.0,6.0,12.0,1.0,6.0,7.0,1.0,2.0,6.0,6.0,11.0,4.0,1.0,5.0,5.0,24.0,21.0,4.0,1.0,1.0,0.75,2.0,28.6,40.8,21.8,40.4,6.2,3.1,33.3,31.7,226.0,127.0,PHO,107.0,1.0,0.0,240.0,240.0,40.0,82.0,0.488,11.0,34.0,0.324,25.0,27.0,0.926,8.0,35.0,43.0,29.0,8.0,2.0,14.0,19.0,116.0,,,0.618,0.555,0.415,0.329,20.5,83.3,53.1,72.5,8.1,3.4,13.0,100.0,116.8,107.8,,,10.0,19.0,1.0,4.0,11.0,1.0,6.0,6.0,1.0,6.0,8.0,12.0,7.0,2.0,1.0,4.0,4.0,26.0,22.3,10.0,1.042,1.0,1.0,1.0,25.2,38.7,24.2,37.0,3.7,4.7,34.2,30.2,221.0,116.0,LAC,116.0,0.0,2023.0,2023-02-16,False
265.0,265.0,42.0,100.0,0.42,13.0,48.0,0.271,23.0,27.0,0.852,17.0,41.0,58.0,26.0,8.0,10.0,22.0,29.0,120.0,,,0.536,0.485,0.48,0.27,33.3,67.2,51.8,61.9,7.2,13.3,16.4,100.0,107.9,107.0,,,15.0,28.0,0.75,3.0,12.0,1.0,10.0,10.0,1.0,5.0,14.0,18.0,6.0,2.0,7.0,4.0,5.0,43.0,30.6,14.0,0.717,0.875,0.727,0.571,15.6,32.9,23.0,30.9,5.8,13.4,100.0,35.9,162.0,120.0,UTA,120.0,1.0,0.0,265.0,265.0,45.0,112.0,0.402,8.0,37.0,0.216,21.0,27.0,0.778,20.0,34.0,54.0,23.0,8.0,3.0,11.0,23.0,119.0,,,0.48,0.438,0.33,0.241,32.8,66.7,48.2,51.1,7.2,5.8,8.2,100.0,107.0,107.9,,,12.0,26.0,0.7,3.0,5.0,0.75,15.0,19.0,1.0,6.0,6.0,11.0,7.0,2.0,1.0,3.0,4.0,39.0,32.0,8.0,0.8,0.8,0.714,0.731,16.1,19.6,14.4,30.8,3.4,3.8,25.0,35.2,169.0,115.0,OKC,119.0,0.0,2023.0,2023-02-23,True
240.0,240.0,39.0,79.0,0.494,19.0,44.0,0.432,12.0,12.0,1.0,3.0,31.0,34.0,25.0,6.0,6.0,19.0,20.0,109.0,,,0.647,0.614,0.557,0.152,8.8,72.1,44.2,64.1,6.1,9.5,18.4,100.0,111.6,117.7,,,10.0,23.0,1.0,5.0,12.0,0.714,8.0,8.0,1.0,2.0,7.0,7.0,8.0,2.0,2.0,5.0,4.0,23.0,19.9,9.0,1.042,1.0,1.0,1.0,13.5,33.6,18.8,35.1,4.8,7.3,67.6,31.3,170.0,126.0,WAS,109.0,1.0,0.0,240.0,240.0,45.0,92.0,0.489,12.0,29.0,0.414,13.0,16.0,0.813,12.0,31.0,43.0,21.0,9.0,2.0,12.0,17.0,115.0,,,0.581,0.554,0.315,0.174,27.9,91.2,55.8,46.7,9.2,5.7,10.8,100.0,117.7,111.6,,,16.0,29.0,1.0,7.0,14.0,0.5,7.0,7.0,1.0,4.0,8.0,12.0,9.0,2.0,1.0,3.0,4.0,46.0,34.7,13.0,1.0,1.0,0.545,0.4,16.8,49.6,31.3,29.7,5.0,5.0,22.5,39.5,210.0,119.0,NYK,115.0,0.0,2023.0,2023-02-24,False
240.0,240.0,43.0,92.0,0.467,10.0,28.0,0.357,22.0,28.0,0.786,15.0,41.0,56.0,29.0,5.0,11.0,16.0,16.0,118.0,,,0.566,0.522,0.304,0.304,31.9,82.0,57.7,67.4,4.8,17.5,13.3,100.0,114.3,98.8,,,9.0,17.0,0.667,3.0,7.0,0.667,6.0,6.0,1.0,3.0,10.0,12.0,8.0,1.0,5.0,5.0,3.0,27.0,19.3,20.0,0.828,0.667,0.625,1.5,24.4,35.5,23.6,57.5,5.6,14.1,50.0,30.7,187.0,108.0,UTA,118.0,1.0,0.0,240.0,240.0,38.0,97.0,0.392,9.0,34.0,0.265,17.0,21.0,0.81,9.0,32.0,41.0,21.0,5.0,6.0,10.0,21.0,102.0,,,0.48,0.438,0.351,0.216,18.0,68.1,42.3,55.3,4.8,9.4,8.6,100.0,98.8,114.3,,,9.0,22.0,0.75,3.0,8.0,0.5,9.0,10.0,1.0,3.0,6.0,7.0,4.0,2.0,2.0,2.0,6.0,22.0,14.8,6.0,0.75,0.75,1.0,2.0,9.3,100.0,67.5,27.3,6.4,5.8,33.3,28.7,139.0,121.0,SAS,102.0,0.0,2023.0,2023-02-25,True
240.0,240.0,42.0,77.0,0.545,20.0,39.0,0.513,27.0,35.0,0.771,6.0,31.0,37.0,20.0,7.0,7.0,14.0,21.0,131.0,,,0.709,0.675,0.506,0.455,16.7,63.3,43.5,47.6,7.0,9.5,13.2,100.0,130.3,113.4,,,22.0,38.0,1.0,13.0,22.0,1.0,14.0,14.0,1.0,2.0,9.0,9.0,6.0,3.0,2.0,4.0,6.0,71.0,57.6,30.0,1.418,1.5,1.0,5.0,11.9,43.8,25.2,48.8,4.6,10.3,37.5,53.6,278.0,124.0,POR,131.0,1.0,0.0,240.0,240.0,45.0,100.0,0.45,7.0,26.0,0.269,17.0,25.0,0.68,18.0,30.0,48.0,24.0,7.0,2.0,14.0,26.0,114.0,,,0.514,0.485,0.26,0.25,36.7,83.3,56.5,53.3,7.0,5.3,11.2,100.0,113.4,130.3,,,8.0,19.0,1.0,2.0,7.0,1.0,4.0,6.0,1.0,8.0,8.0,10.0,5.0,2.0,2.0,3.0,5.0,17.0,15.5,5.0,1.5,1.5,1.0,0.8,31.6,32.4,26.9,32.9,3.4,6.7,14.1,47.7,300.0,137.0,HOU,114.0,0.0,2023.0,2023-02-26,True
240.0,240.0,32.0,73.0,0.438,10.0,27.0,0.37,25.0,28.0,0.893,9.0,30.0,39.0,20.0,7.0,3.0,20.0,24.0,99.0,,,0.58,0.507,0.37,0.384,26.5,71.4,51.3,62.5,7.7,6.8,19.0,100.0,109.2,111.4,,,10.0,17.0,1.0,4.0,8.0,1.0,7.0,8.0,1.0,3.0,9.0,12.0,12.0,2.0,2.0,6.0,6.0,27.0,20.0,10.0,1.389,1.5,1.0,1.0,41.3,30.6,24.6,56.7,5.2,7.1,33.3,36.1,178.0,124.0,PHI,99.0,1.0,0.0,240.0,240.0,35.0,81.0,0.432,15.0,37.0,0.405,16.0,22.0,0.727,12.0,25.0,37.0,21.0,10.0,3.0,13.0,20.0,101.0,,,0.557,0.525,0.457,0.272,28.6,73.5,48.7,60.0,11.0,6.5,12.5,100.0,111.4,109.2,,,9.0,14.0,0.667,4.0,9.0,1.0,5.0,6.0,1.0,4.0,7.0,11.0,9.0,4.0,2.0,5.0,3.0,23.0,27.8,9.0,0.917,0.917,0.889,2.0,14.2,30.8,21.6,62.4,6.7,13.2,33.3,31.4,191.0,121.0,MIA,101.0,0.0,2023.0,2023-02-27,False
240.0,240.0,30.0,85.0,0.353,10.0,34.0,0.294,24.0,36.0,0.667,14.0,38.0,52.0,15.0,8.0,9.0,20.0,15.0,94.0,,,0.466,0.412,0.4,0.424,28.0,80.9,53.6,50.0,7.7,13.8,16.6,100.0,90.7,98.4,,,9.0,21.0,0.571,4.0,8.0,0.667,8.0,12.0,1.0,6.0,9.0,15.0,3.0,2.0,3.0,7.0,5.0,28.0,18.6,14.0,0.661,0.571,1.0,3.0,17.7,35.9,23.2,25.6,3.6,8.7,33.3,31.2,141.0,105.0,UTA,94.0,1.0,0.0,240.0,240.0,39.0,91.0,0.429,8.0,26.0,0.308,16.0,25.0,0.64,9.0,36.0,45.0,23.0,9.0,5.0,14.0,22.0,102.0,,,0.5,0.473,0.286,0.275,19.1,72.0,46.4,59.0,8.7,9.8,12.1,100.0,98.4,90.7,,,12.0,19.0,0.632,5.0,9.0,1.0,5.0,8.0,0.833,3.0,7.0,10.0,6.0,3.0,3.0,2.0,4.0,25.0,16.4,19.0,0.765,0.8,0.643,0.8,14.3,31.4,23.1,32.4,6.5,13.2,28.6,29.7,117.0,102.0,SAS,102.0,0.0,2023.0,2023-02-28,False
240.0,240.0,36.0,81.0,0.444,11.0,38.0,0.289,27.0,29.0,0.931,12.0,29.0,41.0,18.0,5.0,8.0,14.0,18.0,110.0,,,0.587,0.512,0.469,0.358,28.6,72.5,50.0,50.0,5.4,12.5,13.0,100.0,119.3,131.2,,,12.0,22.0,1.0,5.0,9.0,0.556,15.0,16.0,1.0,4.0,8.0,8.0,6.0,2.0,4.0,4.0,4.0,41.0,29.0,4.0,1.0,1.0,0.75,0.727,13.1,24.3,13.3,32.0,3.4,8.5,30.0,37.3,214.0,140.0,POR,110.0,1.0,0.0,240.0,240.0,46.0,89.0,0.517,9.0,25.0,0.36,20.0,23.0,0.87,11.0,30.0,41.0,23.0,9.0,4.0,6.0,20.0,121.0,,,0.61,0.567,0.281,0.258,27.5,71.4,50.0,50.0,9.8,9.3,5.7,100.0,131.2,119.3,,,18.0,29.0,1.0,3.0,10.0,1.0,7.0,8.0,1.0,3.0,6.0,7.0,7.0,3.0,2.0,2.0,5.0,40.0,33.8,24.0,1.25,1.25,1.0,1.6,17.2,21.9,19.6,27.5,6.6,14.2,50.0,36.1,200.0,126.0,NOP,121.0,0.0,2023.0,2023-03-01,False
240.0,240.0,43.0,84.0,0.512,14.0,30.0,0.467,19.0,24.0,0.792,9.0,34.0,43.0,30.0,5.0,4.0,15.0,12.0,119.0,,,0.629,0.595,0.357,0.286,23.1,72.3,50.0,69.8,5.1,6.8,13.7,100.0,121.3,110.1,,,10.0,24.0,1.0,4.0,9.0,1.0,7.0,8.0,1.0,3.0,8.0,9.0,11.0,3.0,2.0,4.0,4.0,30.0,19.9,19.0,1.5,1.5,1.0,0.583,19.9,28.7,22.6,40.9,4.4,4.5,40.0,38.7,300.0,119.0,WAS,119.0,1.0,0.0,240.0,240.0,41.0,92.0,0.446,9.0,33.0,0.273,17.0,17.0,1.0,13.0,30.0,43.0,28.0,8.0,7.0,14.0,21.0,108.0,,,0.543,0.495,0.359,0.185,27.7,76.9,50.0,68.3,8.2,13.0,12.3,100.0,110.1,121.3,,,9.0,17.0,0.889,4.0,11.0,1.0,7.0,7.0,1.0,4.0,9.0,13.0,8.0,3.0,2.0,4.0,5.0,26.0,30.4,15.0,0.952,0.889,0.647,0.778,13.0,38.7,23.0,53.2,6.6,13.2,33.3,23.1,186.0,131.0,TOR,108.0,0.0,2023.0,2023-03-02,True
240.0,240.0,46.0,87.0,0.529,10.0,33.0,0.303,26.0,26.0,1.0,9.0,36.0,45.0,26.0,3.0,2.0,11.0,22.0,128.0,,,0.65,0.586,0.379,0.299,25.7,85.7,58.4,56.5,3.1,4.3,10.1,100.0,130.7,129.7,,,12.0,22.0,0.769,4.0,9.0,0.75,8.0,8.0,1.0,3.0,8.0,10.0,8.0,1.0,1.0,3.0,4.0,33.0,28.4,13.0,0.872,0.833,1.0,0.727,12.1,44.6,24.4,37.6,1.5,4.8,25.3,35.5,160.0,134.0,SAC,128.0,1.0,0.0,240.0,240.0,47.0,87.0,0.54,14.0,41.0,0.341,19.0,27.0,0.704,6.0,26.0,32.0,31.0,7.0,3.0,7.0,24.0,127.0,,,0.642,0.621,0.471,0.31,14.3,74.3,41.6,66.0,7.1,5.6,6.6,100.0,129.7,130.7,,,12.0,16.0,0.75,3.0,8.0,0.6,10.0,10.0,1.0,3.0,5.0,8.0,10.0,2.0,2.0,5.0,4.0,28.0,26.9,16.0,0.917,0.917,0.833,0.714,13.3,33.4,20.3,43.9,4.0,5.0,21.6,36.4,164.0,138.0,LAC,127.0,0.0,2023.0,2023-03-03,True
265.0,265.0,38.0,75.0,0.507,14.0,24.0,0.583,19.0,22.0,0.864,9.0,34.0,43.0,26.0,9.0,5.0,24.0,16.0,109.0,,,0.644,0.6,0.32,0.293,27.3,77.3,55.8,68.4,9.2,8.3,22.1,100.0,111.1,118.3,,,9.0,22.0,1.0,4.0,6.0,1.0,5.0,6.0,1.0,2.0,10.0,11.0,10.0,6.0,2.0,5.0,4.0,22.0,23.8,4.0,1.5,1.5,1.0,4.0,23.4,32.9,20.0,43.4,8.2,4.4,60.0,34.5,190.0,125.0,WAS,109.0,1.0,0.0,265.0,265.0,47.0,90.0,0.522,12.0,30.0,0.4,10.0,14.0,0.714,10.0,24.0,34.0,30.0,14.0,4.0,14.0,21.0,116.0,,,0.603,0.589,0.333,0.156,22.7,72.7,44.2,63.8,14.3,7.8,12.7,100.0,118.3,111.1,,,11.0,18.0,0.8,6.0,11.0,0.571,5.0,5.0,1.0,2.0,5.0,5.0,9.0,4.0,2.0,4.0,5.0,26.0,29.3,17.0,0.827,0.9,1.0,0.5,19.4,51.8,33.3,33.5,5.8,8.2,40.0,38.8,164.0,121.0,TOR,116.0,0.0,2023.0,2023-03-04,False
240.0,240.0,46.0,108.0,0.426,8.0,31.0,0.258,11.0,12.0,0.917,20.0,36.0,56.0,21.0,8.0,2.0,9.0,19.0,111.0,,,0.49,0.463,0.287,0.111,34.5,83.7,55.4,45.7,8.2,5.9,7.4,100.0,113.8,120.0,,,15.0,32.0,0.571,3.0,8.0,0.5,5.0,5.0,1.0,5.0,8.0,13.0,5.0,3.0,2.0,2.0,5.0,33.0,18.5,11.0,0.697,0.688,0.875,0.5,17.0,24.6,19.6,22.7,4.8,7.8,20.0,39.6,154.0,127.0,WAS,111.0,1.0,0.0,240.0,240.0,39.0,83.0,0.47,22.0,49.0,0.449,17.0,22.0,0.773,7.0,38.0,45.0,30.0,5.0,6.0,12.0,15.0,117.0,,,0.631,0.602,0.59,0.265,16.3,65.5,44.6,76.9,5.1,7.8,11.5,100.0,120.0,113.8,,,7.0,14.0,0.6,6.0,10.0,0.6,11.0,15.0,1.0,2.0,8.0,9.0,13.0,1.0,3.0,3.0,4.0,23.0,27.0,15.0,0.808,0.786,0.889,1.364,9.1,30.0,17.3,55.5,2.2,6.8,25.0,28.7,164.0,123.0,MIL,117.0,0.0,2023.0,2023-03-05,False
240.0,240.0,47.0,83.0,0.566,16.0,38.0,0.421,13.0,20.0,0.65,6.0,27.0,33.0,39.0,7.0,3.0,11.0,12.0,123.0,,,0.67,0.663,0.458,0.241,15.4,79.4,45.2,83.0,7.4,5.9,10.7,100.0,129.8,114.0,,,9.0,16.0,1.0,6.0,10.0,1.0,4.0,5.0,1.0,5.0,6.0,11.0,11.0,2.0,1.0,6.0,5.0,25.0,26.4,27.0,0.938,1.0,0.75,1.25,18.1,40.1,21.3,43.5,2.8,3.0,29.5,31.5,189.0,122.0,SAC,123.0,1.0,0.0,240.0,240.0,43.0,80.0,0.538,11.0,29.0,0.379,11.0,14.0,0.786,7.0,33.0,40.0,29.0,6.0,4.0,16.0,19.0,108.0,,,0.627,0.606,0.363,0.175,20.6,84.6,54.8,67.4,6.3,8.9,15.7,100.0,114.0,129.8,,,9.0,16.0,0.818,4.0,9.0,1.0,4.0,5.0,1.0,2.0,10.0,12.0,8.0,2.0,2.0,6.0,5.0,24.0,20.9,3.0,0.864,0.864,0.818,0.6,10.8,38.5,24.7,28.2,3.9,5.8,25.2,34.5,177.0,135.0,NOP,108.0,0.0,2023.0,2023-03-06,True
240.0,240.0,50.0,100.0,0.5,9.0,30.0,0.3,14.0,19.0,0.737,10.0,28.0,38.0,24.0,7.0,0.0,13.0,22.0,123.0,,,0.568,0.545,0.3,0.19,22.2,90.3,50.0,48.0,6.5,0.0,10.7,100.0,115.0,125.2,,,10.0,20.0,1.0,2.0,6.0,1.0,4.0,8.0,1.0,5.0,6.0,8.0,6.0,2.0,0.0,3.0,4.0,23.0,19.5,6.0,1.5,1.5,1.0,0.571,26.3,45.0,24.9,21.3,4.4,0.0,30.0,32.1,300.0,130.0,ORL,123.0,1.0,0.0,240.0,240.0,46.0,78.0,0.59,10.0,28.0,0.357,32.0,34.0,0.941,3.0,35.0,38.0,28.0,5.0,5.0,17.0,18.0,134.0,,,0.721,0.654,0.359,0.436,9.7,77.8,50.0,60.9,4.7,7.1,15.5,100.0,125.2,115.0,,,9.0,14.0,0.833,4.0,5.0,0.8,13.0,14.0,1.0,2.0,11.0,11.0,11.0,2.0,3.0,5.0,4.0,26.0,26.2,15.0,1.0,1.0,1.0,1.556,9.1,38.0,22.5,45.3,3.8,6.0,33.3,29.7,158.0,122.0,MIL,134.0,0.0,2023.0,2023-03-07,False
240.0,240.0,47.0,83.0,0.566,12.0,29.0,0.414,14.0,17.0,0.824,6.0,33.0,39.0,34.0,9.0,1.0,19.0,16.0,120.0,,,0.663,0.639,0.349,0.205,17.6,80.5,52.0,72.3,9.0,1.8,17.4,100.0,120.0,122.0,,,17.0,22.0,0.773,7.0,10.0,0.7,8.0,9.0,1.0,1.0,9.0,10.0,8.0,3.0,1.0,5.0,5.0,43.0,36.0,8.0,0.922,0.932,0.667,0.474,34.0,35.5,30.8,35.4,4.6,2.3,40.0,34.0,166.0,131.0,WAS,120.0,1.0,0.0,240.0,240.0,45.0,85.0,0.529,12.0,29.0,0.414,20.0,26.0,0.769,8.0,28.0,36.0,26.0,11.0,5.0,11.0,17.0,122.0,,,0.633,0.6,0.341,0.306,19.5,82.4,48.0,57.8,11.0,9.3,10.2,100.0,122.0,120.0,,,11.0,16.0,0.786,4.0,7.0,0.75,6.0,6.0,1.0,2.0,7.0,8.0,10.0,3.0,2.0,5.0,4.0,28.0,28.0,7.0,0.888,0.893,0.8,0.857,11.4,40.5,21.0,51.0,4.5,8.6,24.1,28.4,189.0,127.0,ATL,122.0,0.0,2023.0,2023-03-08,False
240.0,240.0,44.0,84.0,0.524,10.0,32.0,0.313,24.0,32.0,0.75,6.0,36.0,42.0,28.0,10.0,3.0,12.0,21.0,122.0,,,0.622,0.583,0.381,0.381,14.6,61.0,42.0,63.6,9.7,5.9,10.9,100.0,118.8,114.0,,,9.0,16.0,0.6,4.0,7.0,0.667,7.0,8.0,1.0,3.0,10.0,13.0,10.0,4.0,1.0,3.0,4.0,24.0,24.5,12.0,0.839,0.8,1.0,1.0,9.5,22.0,16.9,40.7,6.1,4.7,22.9,31.3,155.0,127.0,SAC,122.0,1.0,0.0,240.0,240.0,42.0,101.0,0.416,13.0,50.0,0.26,20.0,31.0,0.645,23.0,35.0,58.0,27.0,8.0,1.0,14.0,25.0,117.0,,,0.51,0.48,0.495,0.307,39.0,85.4,58.0,64.3,7.8,1.9,10.9,100.0,114.0,118.8,,,9.0,23.0,1.0,4.0,12.0,1.0,6.0,10.0,1.0,8.0,9.0,15.0,7.0,3.0,1.0,4.0,5.0,25.0,19.6,11.0,0.922,1.0,1.0,1.0,25.0,29.0,22.4,50.4,4.4,3.2,38.1,32.4,186.0,124.0,NYK,117.0,0.0,2023.0,2023-03-09,True
240.0,240.0,43.0,88.0,0.489,7.0,27.0,0.259,14.0,18.0,0.778,7.0,36.0,43.0,27.0,8.0,6.0,15.0,17.0,107.0,,,0.558,0.528,0.307,0.205,17.5,73.5,48.3,62.8,7.9,9.4,13.5,100.0,105.2,112.1,,,11.0,24.0,0.857,3.0,7.0,0.5,4.0,5.0,1.0,4.0,9.0,9.0,8.0,3.0,2.0,4.0,4.0,27.0,19.8,8.0,0.874,0.857,0.714,0.333,16.8,32.9,18.1,37.2,4.8,4.7,30.4,32.5,162.0,123.0,WAS,107.0,1.0,0.0,240.0,240.0,42.0,95.0,0.442,15.0,31.0,0.484,15.0,19.0,0.789,13.0,33.0,46.0,25.0,9.0,4.0,14.0,17.0,114.0,,,0.551,0.521,0.326,0.2,26.5,82.5,51.7,59.5,8.9,6.6,11.9,100.0,112.1,105.2,,,9.0,19.0,0.625,6.0,10.0,0.75,4.0,4.0,1.0,5.0,7.0,10.0,9.0,2.0,1.0,3.0,3.0,28.0,23.4,15.0,0.829,0.813,0.727,1.0,16.6,45.2,24.9,45.6,5.1,4.2,23.1,29.6,139.0,114.0,ATL,114.0,0.0,2023.0,2023-03-10,False
240.0,240.0,44.0,89.0,0.494,13.0,44.0,0.295,18.0,22.0,0.818,7.0,33.0,40.0,30.0,11.0,3.0,14.0,26.0,119.0,,,0.603,0.567,0.494,0.247,18.4,80.5,50.6,68.2,10.5,6.0,12.4,100.0,114.1,122.8,,,11.0,19.0,1.0,4.0,10.0,0.5,4.0,5.0,1.0,2.0,10.0,12.0,16.0,4.0,2.0,4.0,5.0,28.0,24.0,2.0,1.0,1.0,0.857,1.0,17.1,43.2,22.4,54.2,4.8,5.2,25.0,28.1,200.0,131.0,PHO,119.0,1.0,0.0,240.0,240.0,41.0,85.0,0.482,15.0,35.0,0.429,31.0,37.0,0.838,8.0,31.0,39.0,19.0,10.0,2.0,15.0,19.0,128.0,,,0.632,0.571,0.412,0.435,19.5,81.6,49.4,46.3,9.6,4.4,12.9,100.0,122.8,114.1,,,8.0,22.0,1.0,4.0,6.0,0.667,7.0,10.0,1.0,3.0,6.0,8.0,6.0,3.0,1.0,3.0,5.0,19.0,17.2,20.0,1.071,1.0,1.0,2.5,9.9,29.4,16.5,30.6,10.9,7.0,22.5,29.4,229.0,121.0,SAC,128.0,0.0,2023.0,2023-03-11,False
240.0,240.0,33.0,88.0,0.375,10.0,36.0,0.278,14.0,19.0,0.737,10.0,40.0,50.0,24.0,3.0,7.0,19.0,18.0,90.0,,,0.467,0.432,0.409,0.216,18.9,76.9,47.6,72.7,3.0,12.5,16.5,100.0,89.1,100.9,,,8.0,16.0,0.714,4.0,11.0,0.8,5.0,6.0,1.0,2.0,9.0,11.0,6.0,1.0,2.0,5.0,4.0,23.0,17.3,4.0,0.761,0.786,1.0,1.0,12.0,33.3,19.2,33.4,1.8,11.4,25.0,28.3,141.0,106.0,SAS,90.0,1.0,0.0,240.0,240.0,36.0,95.0,0.379,10.0,39.0,0.256,20.0,23.0,0.87,12.0,43.0,55.0,26.0,8.0,3.0,9.0,19.0,102.0,,,0.485,0.432,0.411,0.242,23.1,81.1,52.4,72.2,7.9,5.8,7.9,100.0,100.9,89.1,,,7.0,18.0,0.5,2.0,6.0,0.5,6.0,7.0,1.0,4.0,10.0,11.0,10.0,4.0,2.0,4.0,4.0,21.0,16.7,17.0,0.654,0.583,0.857,0.5,15.8,28.5,18.3,51.8,7.4,6.1,16.8,30.1,140.0,96.0,OKC,102.0,0.0,2023.0,2023-03-12,False
240.0,240.0,46.0,104.0,0.442,21.0,50.0,0.42,11.0,15.0,0.733,15.0,30.0,45.0,31.0,4.0,2.0,9.0,21.0,124.0,,,0.561,0.543,0.481,0.144,28.3,85.7,51.1,67.4,3.9,3.8,7.5,100.0,121.7,130.6,,,13.0,23.0,0.588,8.0,12.0,0.727,4.0,6.0,1.0,10.0,7.0,17.0,15.0,2.0,1.0,3.0,4.0,35.0,28.7,10.0,0.824,0.824,0.889,0.5,23.2,31.9,23.7,56.7,4.7,10.2,25.0,31.4,161.0,135.0,SAC,124.0,1.0,0.0,240.0,240.0,50.0,86.0,0.581,15.0,33.0,0.455,18.0,22.0,0.818,5.0,38.0,43.0,29.0,2.0,4.0,13.0,18.0,133.0,,,0.695,0.669,0.384,0.256,14.3,71.7,48.9,58.0,2.0,7.4,12.0,100.0,130.6,121.7,,,19.0,28.0,1.0,5.0,8.0,1.0,8.0,8.0,1.0,1.0,11.0,12.0,9.0,1.0,3.0,5.0,4.0,46.0,35.6,23.0,0.837,1.0,0.8,2.0,7.3,29.3,19.3,34.3,1.4,7.3,34.7,47.4,178.0,128.0,MIL,133.0,0.0,2023.0,2023-03-13,False
240.0,240.0,44.0,85.0,0.518,7.0,32.0,0.219,22.0,22.0,1.0,10.0,38.0,48.0,24.0,9.0,9.0,15.0,12.0,117.0,,,0.618,0.559,0.376,0.259,28.6,66.7,52.2,54.5,9.5,13.8,13.7,100.0,123.6,102.5,,,13.0,15.0,0.867,4.0,8.0,0.667,8.0,8.0,1.0,3.0,7.0,8.0,7.0,3.0,4.0,3.0,3.0,36.0,35.9,38.0,1.136,1.0,0.6,0.533,42.2,35.1,21.7,40.6,10.7,15.4,100.0,29.9,250.0,118.0,WAS,117.0,1.0,0.0,240.0,240.0,38.0,99.0,0.384,10.0,34.0,0.294,11.0,12.0,0.917,19.0,25.0,44.0,18.0,8.0,3.0,11.0,19.0,97.0,,,0.465,0.434,0.343,0.121,33.3,71.4,47.8,47.4,8.5,5.7,9.5,100.0,102.5,123.6,,,10.0,21.0,0.5,4.0,9.0,0.444,4.0,4.0,1.0,5.0,5.0,10.0,7.0,3.0,1.0,5.0,4.0,20.0,11.9,6.0,0.607,0.556,0.857,0.4,24.0,23.8,23.8,38.8,4.3,5.2,28.8,30.6,140.0,133.0,DET,97.0,0.0,2023.0,2023-03-14,True
265.0,265.0,49.0,107.0,0.458,15.0,34.0,0.441,15.0,26.0,0.577,16.0,31.0,47.0,26.0,7.0,4.0,10.0,30.0,128.0,,,0.54,0.528,0.318,0.243,27.6,75.6,47.5,53.1,6.4,7.5,7.8,100.0,116.8,125.0,,,11.0,25.0,0.667,4.0,8.0,1.0,6.0,6.0,1.0,4.0,6.0,8.0,5.0,3.0,2.0,2.0,6.0,27.0,14.3,10.0,0.776,0.75,0.875,0.6,17.6,25.6,17.1,23.0,6.3,12.8,28.6,33.9,155.0,130.0,SAS,128.0,1.0,0.0,265.0,265.0,44.0,86.0,0.512,17.0,33.0,0.515,32.0,37.0,0.865,10.0,42.0,52.0,23.0,4.0,4.0,19.0,25.0,137.0,,,0.67,0.61,0.384,0.43,24.4,72.4,52.5,52.3,3.7,5.5,15.7,100.0,125.0,116.8,,,9.0,18.0,1.0,6.0,10.0,1.0,10.0,11.0,1.0,4.0,13.0,13.0,7.0,2.0,2.0,4.0,5.0,28.0,22.4,23.0,1.064,1.0,1.0,2.0,17.7,32.3,24.6,24.5,4.1,12.4,50.0,40.2,192.0,123.0,DAL,137.0,0.0,2023.0,2023-03-15,False
